Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01379.02","Kola nuts","1968","1968","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01379.02","Kola nuts","1969","1969","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01379.02","Kola nuts","1970","1970","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01379.02","Kola nuts","1971","1971","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01379.02","Kola nuts","1972","1972","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01379.02","Kola nuts","1973","1973","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01379.02","Kola nuts","1974","1974","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01379.02","Kola nuts","1975","1975","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01379.02","Kola nuts","1976","1976","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01379.02","Kola nuts","1977","1977","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01379.02","Kola nuts","1978","1978","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01379.02","Kola nuts","1979","1979","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01379.02","Kola nuts","1980","1980","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01379.02","Kola nuts","1981","1981","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01379.02","Kola nuts","1982","1982","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01379.02","Kola nuts","1983","1983","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01379.02","Kola nuts","1984","1984","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01379.02","Kola nuts","1985","1985","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01379.02","Kola nuts","1986","1986","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01379.02","Kola nuts","1987","1987","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01379.02","Kola nuts","1988","1988","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01379.02","Kola nuts","1989","1989","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01379.02","Kola nuts","1990","1990","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01379.02","Kola nuts","1991","1991","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01379.02","Kola nuts","1992","1992","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01379.02","Kola nuts","1993","1993","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01379.02","Kola nuts","1994","1994","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01379.02","Kola nuts","1995","1995","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01379.02","Kola nuts","1996","1996","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01379.02","Kola nuts","1997","1997","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01379.02","Kola nuts","1998","1998","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01379.02","Kola nuts","1999","1999","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01379.02","Kola nuts","2000","2000","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01379.02","Kola nuts","2001","2001","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01379.02","Kola nuts","2002","2002","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01379.02","Kola nuts","2003","2003","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01379.02","Kola nuts","2004","2004","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01379.02","Kola nuts","2005","2005","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01379.02","Kola nuts","2006","2006","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01379.02","Kola nuts","2007","2007","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01379.02","Kola nuts","2008","2008","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01379.02","Kola nuts","2009","2009","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01379.02","Kola nuts","2010","2010","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01379.02","Kola nuts","2011","2011","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01379.02","Kola nuts","2012","2012","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01379.02","Kola nuts","2013","2013","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01379.02","Kola nuts","2014","2014","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01379.02","Kola nuts","2015","2015","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01379.02","Kola nuts","2016","2016","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01379.02","Kola nuts","2017","2017","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01379.02","Kola nuts","2018","2018","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01379.02","Kola nuts","2019","2019","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01379.02","Kola nuts","2020","2020","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01379.02","Kola nuts","2021","2021","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01379.02","Kola nuts","2022","2022","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01254","Leeks and other alliaceous vegetables","1961","1961","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01254","Leeks and other alliaceous vegetables","1962","1962","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01254","Leeks and other alliaceous vegetables","1963","1963","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01254","Leeks and other alliaceous vegetables","1964","1964","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01254","Leeks and other alliaceous vegetables","1965","1965","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01254","Leeks and other alliaceous vegetables","1966","1966","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01254","Leeks and other alliaceous vegetables","1967","1967","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01254","Leeks and other alliaceous vegetables","1968","1968","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01254","Leeks and other alliaceous vegetables","1969","1969","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01254","Leeks and other alliaceous vegetables","1970","1970","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01254","Leeks and other alliaceous vegetables","1971","1971","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01254","Leeks and other alliaceous vegetables","1972","1972","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01254","Leeks and other alliaceous vegetables","1973","1973","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01254","Leeks and other alliaceous vegetables","1974","1974","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01254","Leeks and other alliaceous vegetables","1975","1975","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01254","Leeks and other alliaceous vegetables","1976","1976","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01254","Leeks and other alliaceous vegetables","1977","1977","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01254","Leeks and other alliaceous vegetables","1978","1978","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01254","Leeks and other alliaceous vegetables","1979","1979","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01254","Leeks and other alliaceous vegetables","1980","1980","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01254","Leeks and other alliaceous vegetables","1981","1981","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01254","Leeks and other alliaceous vegetables","1982","1982","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01254","Leeks and other alliaceous vegetables","1983","1983","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01254","Leeks and other alliaceous vegetables","1984","1984","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01254","Leeks and other alliaceous vegetables","1985","1985","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01254","Leeks and other alliaceous vegetables","1986","1986","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01254","Leeks and other alliaceous vegetables","1987","1987","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01254","Leeks and other alliaceous vegetables","1988","1988","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01254","Leeks and other alliaceous vegetables","1989","1989","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01254","Leeks and other alliaceous vegetables","1990","1990","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01254","Leeks and other alliaceous vegetables","1991","1991","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01254","Leeks and other alliaceous vegetables","1992","1992","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01254","Leeks and other alliaceous vegetables","1993","1993","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01254","Leeks and other alliaceous vegetables","1994","1994","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01254","Leeks and other alliaceous vegetables","1995","1995","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01254","Leeks and other alliaceous vegetables","1996","1996","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01254","Leeks and other alliaceous vegetables","1997","1997","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01254","Leeks and other alliaceous vegetables","1998","1998","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01254","Leeks and other alliaceous vegetables","1999","1999","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01254","Leeks and other alliaceous vegetables","2000","2000","100 g/ha","162791","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01254","Leeks and other alliaceous vegetables","2001","2001","100 g/ha","164706","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01254","Leeks and other alliaceous vegetables","2002","2002","100 g/ha","170732","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01254","Leeks and other alliaceous vegetables","2003","2003","100 g/ha","168090","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01254","Leeks and other alliaceous vegetables","2004","2004","100 g/ha","164708","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01254","Leeks and other alliaceous vegetables","2005","2005","100 g/ha","156852","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01254","Leeks and other alliaceous vegetables","2006","2006","100 g/ha","156852","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01254","Leeks and other alliaceous vegetables","2007","2007","100 g/ha","157143","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01254","Leeks and other alliaceous vegetables","2008","2008","100 g/ha","164219","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01254","Leeks and other alliaceous vegetables","2009","2009","100 g/ha","154917","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01254","Leeks and other alliaceous vegetables","2010","2010","100 g/ha","232963","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01254","Leeks and other alliaceous vegetables","2011","2011","100 g/ha","230370","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01254","Leeks and other alliaceous vegetables","2012","2012","100 g/ha","192549","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01254","Leeks and other alliaceous vegetables","2013","2013","100 g/ha","200099","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01254","Leeks and other alliaceous vegetables","2014","2014","100 g/ha","199873","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01254","Leeks and other alliaceous vegetables","2015","2015","100 g/ha","200313","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01254","Leeks and other alliaceous vegetables","2016","2016","100 g/ha","161111","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01254","Leeks and other alliaceous vegetables","2017","2017","100 g/ha","167572","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01254","Leeks and other alliaceous vegetables","2018","2018","100 g/ha","87818","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01254","Leeks and other alliaceous vegetables","2019","2019","100 g/ha","106429","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01254","Leeks and other alliaceous vegetables","2020","2020","100 g/ha","87692","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01254","Leeks and other alliaceous vegetables","2021","2021","100 g/ha","156296","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01254","Leeks and other alliaceous vegetables","2022","2022","100 g/ha","156429","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01322","Lemons and limes","1961","1961","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01322","Lemons and limes","1962","1962","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01322","Lemons and limes","1963","1963","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01322","Lemons and limes","1964","1964","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01322","Lemons and limes","1965","1965","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01322","Lemons and limes","1966","1966","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01322","Lemons and limes","1967","1967","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01322","Lemons and limes","1968","1968","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01322","Lemons and limes","1969","1969","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01322","Lemons and limes","1970","1970","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01322","Lemons and limes","1971","1971","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01322","Lemons and limes","1972","1972","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01322","Lemons and limes","1973","1973","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01322","Lemons and limes","1974","1974","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01322","Lemons and limes","1975","1975","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01322","Lemons and limes","1976","1976","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01322","Lemons and limes","1977","1977","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01322","Lemons and limes","1978","1978","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01322","Lemons and limes","1979","1979","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01322","Lemons and limes","1980","1980","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01322","Lemons and limes","1981","1981","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01322","Lemons and limes","1982","1982","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01322","Lemons and limes","1983","1983","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01322","Lemons and limes","1984","1984","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01322","Lemons and limes","1985","1985","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01322","Lemons and limes","1986","1986","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01322","Lemons and limes","1987","1987","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01322","Lemons and limes","1988","1988","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01322","Lemons and limes","1989","1989","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01322","Lemons and limes","1990","1990","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01322","Lemons and limes","1991","1991","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01322","Lemons and limes","1992","1992","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01322","Lemons and limes","1993","1993","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01322","Lemons and limes","1994","1994","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01322","Lemons and limes","1995","1995","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01322","Lemons and limes","1996","1996","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01322","Lemons and limes","1997","1997","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01322","Lemons and limes","1998","1998","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01322","Lemons and limes","1999","1999","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01322","Lemons and limes","2000","2000","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01322","Lemons and limes","2001","2001","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01322","Lemons and limes","2002","2002","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01322","Lemons and limes","2003","2003","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01322","Lemons and limes","2004","2004","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01322","Lemons and limes","2005","2005","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01322","Lemons and limes","2006","2006","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01322","Lemons and limes","2007","2007","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01322","Lemons and limes","2008","2008","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01322","Lemons and limes","2009","2009","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01322","Lemons and limes","2010","2010","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01322","Lemons and limes","2011","2011","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01322","Lemons and limes","2012","2012","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01322","Lemons and limes","2013","2013","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01322","Lemons and limes","2014","2014","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01322","Lemons and limes","2015","2015","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01322","Lemons and limes","2016","2016","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01322","Lemons and limes","2017","2017","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01322","Lemons and limes","2018","2018","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01322","Lemons and limes","2019","2019","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01322","Lemons and limes","2020","2020","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01322","Lemons and limes","2021","2021","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01322","Lemons and limes","2022","2022","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01704","Lentils, dry","1961","1961","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01704","Lentils, dry","1962","1962","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01704","Lentils, dry","1963","1963","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01704","Lentils, dry","1964","1964","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01704","Lentils, dry","1965","1965","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01704","Lentils, dry","1966","1966","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01704","Lentils, dry","1967","1967","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01704","Lentils, dry","1968","1968","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01704","Lentils, dry","1969","1969","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01704","Lentils, dry","1970","1970","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01704","Lentils, dry","1971","1971","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01704","Lentils, dry","1972","1972","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01704","Lentils, dry","1973","1973","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01704","Lentils, dry","1974","1974","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01704","Lentils, dry","1975","1975","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01704","Lentils, dry","1976","1976","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01704","Lentils, dry","1977","1977","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01704","Lentils, dry","1978","1978","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01704","Lentils, dry","1979","1979","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01704","Lentils, dry","1980","1980","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01704","Lentils, dry","1981","1981","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01704","Lentils, dry","1982","1982","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01704","Lentils, dry","1983","1983","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01704","Lentils, dry","1984","1984","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01704","Lentils, dry","1985","1985","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01704","Lentils, dry","1986","1986","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01704","Lentils, dry","1987","1987","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01704","Lentils, dry","1988","1988","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01704","Lentils, dry","1989","1989","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01704","Lentils, dry","1990","1990","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01704","Lentils, dry","1991","1991","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01704","Lentils, dry","1992","1992","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01704","Lentils, dry","1993","1993","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01704","Lentils, dry","1994","1994","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01704","Lentils, dry","1995","1995","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01704","Lentils, dry","1996","1996","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01704","Lentils, dry","1997","1997","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01704","Lentils, dry","1998","1998","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01704","Lentils, dry","1999","1999","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01704","Lentils, dry","2000","2000","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01704","Lentils, dry","2001","2001","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01704","Lentils, dry","2002","2002","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01704","Lentils, dry","2003","2003","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01704","Lentils, dry","2004","2004","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01704","Lentils, dry","2005","2005","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01704","Lentils, dry","2006","2006","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01704","Lentils, dry","2007","2007","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01704","Lentils, dry","2008","2008","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01704","Lentils, dry","2009","2009","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01704","Lentils, dry","2010","2010","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01704","Lentils, dry","2011","2011","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01704","Lentils, dry","2012","2012","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01704","Lentils, dry","2013","2013","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01704","Lentils, dry","2014","2014","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01704","Lentils, dry","2015","2015","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01704","Lentils, dry","2016","2016","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01704","Lentils, dry","2017","2017","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01704","Lentils, dry","2018","2018","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01704","Lentils, dry","2019","2019","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01704","Lentils, dry","2020","2020","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01704","Lentils, dry","2021","2021","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01704","Lentils, dry","2022","2022","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01214","Lettuce and chicory","1961","1961","100 g/ha","133333","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01214","Lettuce and chicory","1962","1962","100 g/ha","133333","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01214","Lettuce and chicory","1963","1963","100 g/ha","133333","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01214","Lettuce and chicory","1964","1964","100 g/ha","133333","E","Estimated value",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01214","Lettuce and chicory","1965","1965","100 g/ha","133977","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01214","Lettuce and chicory","1966","1966","100 g/ha","126995","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01214","Lettuce and chicory","1967","1967","100 g/ha","121250","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01214","Lettuce and chicory","1968","1968","100 g/ha","115970","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01214","Lettuce and chicory","1969","1969","100 g/ha","129609","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01214","Lettuce and chicory","1970","1970","100 g/ha","124235","A","Official figure",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01214","Lettuce and chicory","1971","1971","100 g/ha","129694","A","Official figure",""
